contractor_id,contractor_type,license_number,business_name,status_bucket
47380,Residential,,,LA
30952,Commercial,,,LA
51841,Residential,,,LA
48660,Residential,,,LA
34969,Residential,,,LA
35690,Commercial,,,LA
26546,Commercial,,,LA
26064,Commercial,,,LA
35312,Commercial,,,LA
12309,Commercial,,,LA
12311,Commercial,,,LA
12314,Commercial,,,LA
50284,Residential,,,LA
20557,Commercial,,,LA
54820,Residential,,,LA
32606,Commercial,,,LA
31148,Commercial,,,LA
35485,Commercial,,,LA
18720,Commercial,,,LA
32133,Commercial,,,LA
44460,Residential,,,LA
53436,Residential,,,LA
34983,Residential,,,LA
34986,Residential,,,LA
28390,Commercial,,,LA
33501,Commercial,,,LA
35693,Commercial,,,LA
30482,Commercial,,,LA
34990,Residential,,,LA
53734,Residential,,,LA
19154,Commercial,,,LA
26735,Commercial,,,LA
23415,Commercial,,,LA
33720,Commercial,,,LA
12323,Commercial,,,LA
35339,Commercial,,,LA
52517,Residential,,,LA
19155,Commercial,,,LA
34963,Commercial,,,LA
35202,Commercial,,,LA
53986,Residential,,,LA
50804,Residential,,,LA
19329,Commercial,,,LA
43119,Residential,,,LA
32527,Commercial,,,LA
24418,Commercial,,,LA
21951,Commercial,,,LA
12332,Commercial,,,LA
41808,Residential,,,LA
12335,Commercial,,,LA
54018,Residential,,,LA
34632,Commercial,,,LA
31954,Commercial,,,LA
12336,Commercial,,,LA
25048,Commercial,,,LA
50864,Residential,,,LA
12344,Commercial,,,LA
12345,Commercial,,,LA
34633,Commercial,,,LA
19706,Commercial,,,LA
32010,Commercial,,,LA
47342,Residential,,,LA
49902,Residential,,,LA
12348,Commercial,,,LA
35016,Residential,,,LA
30728,Commercial,,,LA
26152,Commercial,,,LA
12355,Commercial,,,LA
24068,Commercial,,,LA
52883,Residential,,,LA
33457,Commercial,,,LA
12363,Commercial,,,LA
23692,Commercial,,,LA
51779,Residential,,,LA
21432,Commercial,,,LA
29013,Commercial,,,LA
12369,Commercial,,,LA
49094,Residential,,,LA
23678,Commercial,,,LA
34030,Commercial,,,LA
51225,Residential,,,LA
53319,Residential,,,LA
29003,Commercial,,,LA
12378,Commercial,,,LA
12380,Commercial,,,LA
21265,Commercial,,,LA
41635,Residential,,,LA
32879,Commercial,,,LA
35023,Residential,,,LA
52766,Residential,,,LA
12388,Commercial,,,LA
12389,Commercial,,,LA
22138,Commercial,,,LA
50692,Residential,,,LA
42743,Residential,,,LA
49071,Residential,,,LA
12390,Commercial,,,LA
22089,Commercial,,,LA
12397,Commercial,,,LA
22663,Commercial,,,LA
25312,Commercial,,,LA
19803,Commercial,,,LA
35592,Commercial,,,LA
12399,Commercial,,,LA
49803,Residential,,,LA
35046,Residential,,,LA
33016,Commercial,,,LA
54649,Residential,,,LA
51955,Residential,,,LA
50418,Residential,,,LA
23011,Commercial,,,LA
18614,Commercial,,,LA
23276,Commercial,,,LA
35156,Commercial,,,LA
12414,Commercial,,,LA
32765,Commercial,,,LA
51302,Residential,,,LA
36194,Commercial,,,LA
21060,Commercial,,,LA
43120,Residential,,,LA
35320,Commercial,,,LA
49927,Residential,,,LA
49694,Residential,,,LA
32686,Commercial,,,LA
19161,Commercial,,,LA
25148,Commercial,,,LA
36121,Commercial,,,LA
12427,Commercial,,,LA
23570,Commercial,,,LA
31340,Commercial,,,LA
41776,Residential,,,LA
12431,Commercial,,,LA
51155,Residential,,,LA
35062,Residential,,,LA
12435,Commercial,,,LA
52447,Residential,,,LA
23916,Commercial,,,LA
12439,Commercial,,,LA
43101,Residential,,,LA
54513,Residential,,,LA
34833,Commercial,,,LA
52452,Residential,,,LA
24570,Commercial,,,LA
53452,Residential,,,LA
30456,Commercial,,,LA
21232,Commercial,,,LA
26133,Commercial,,,LA
35067,Residential,,,LA
54839,Residential,,,LA
30043,Commercial,,,LA
34960,Commercial,,,LA
30580,Commercial,,,LA
33885,Commercial,,,LA
12446,Commercial,,,LA
20085,Commercial,,,LA
54613,Residential,,,LA
33247,Commercial,,,LA
35508,Commercial,,,LA
35076,Residential,,,LA
31928,Commercial,,,LA
12451,Commercial,,,LA
50391,Residential,,,LA
22255,Commercial,,,LA
30268,Commercial,,,LA
50951,Residential,,,LA
32474,Commercial,,,LA
34756,Commercial,,,LA
35083,Residential,,,LA
29943,Commercial,,,LA
23278,Commercial,,,LA
12461,Commercial,,,LA
35089,Residential,,,LA
35090,Residential,,,LA
48754,Residential,,,LA
52750,Residential,,,LA
28824,Commercial,,,LA
23829,Commercial,,,LA
28536,Commercial,,,LA
34428,Commercial,,,LA
51627,Residential,,,LA
51214,Residential,,,LA
44890,Residential,,,LA
42441,Residential,,,LA
30656,Commercial,,,LA
25525,Commercial,,,LA
25078,Commercial,,,LA
30613,Commercial,,,LA
35099,Residential,,,LA
35101,Residential,,,LA
25347,Commercial,,,LA
36355,Residential,,,LA
21130,Commercial,,,LA
38311,Residential,,,LA
29890,Commercial,,,LA
14821,Commercial,,,LA
17867,Commercial,,,LA
30623,Commercial,,,LA
49808,Residential,,,LA
30464,Commercial,,,LA
22750,Commercial,,,LA
35436,Commercial,,,LA
54088,Residential,,,LA
43064,Residential,,,LA
32751,Commercial,,,LA
29086,Commercial,,,LA
50104,Residential,,,LA
50629,Residential,,,LA
54267,Residential,,,LA
35124,Residential,,,LA
51875,Residential,,,LA
49872,Residential,,,LA
54574,Residential,,,LA
49041,Residential,,,LA
33711,Commercial,,,LA
54831,Residential,,,LA
33865,Commercial,,,LA
19708,Commercial,,,LA
31743,Commercial,,,LA
44019,Residential,,,LA
12501,Commercial,,,LA
12503,Commercial,,,LA
30735,Commercial,,,LA
50939,Residential,,,LA
35140,Residential,,,LA
35291,Commercial,,,LA
53359,Residential,,,LA
28378,Commercial,,,LA
34922,Commercial,,,LA
26240,Commercial,,,LA
24066,Commercial,,,LA
44664,Residential,,,LA
43682,Residential,,,LA
35146,Residential,,,LA
30968,Commercial,,,LA
44683,Residential,,,LA
12508,Commercial,,,LA
12509,Commercial,,,LA
21783,Commercial,,,LA
23984,Commercial,,,LA
12512,Commercial,,,LA
49925,Residential,,,LA
12513,Commercial,,,LA
43917,Residential,,,LA
50376,Residential,,,LA
32513,Commercial,,,LA
42374,Residential,,,LA
24777,Commercial,,,LA
54361,Residential,,,LA
21040,Commercial,,,LA
34708,Commercial,,,LA
51770,Residential,,,LA
31996,Commercial,,,LA
47514,Residential,,,LA
48450,Residential,,,LA
12530,Commercial,,,LA
43472,Residential,,,LA
50063,Residential,,,LA
31391,Commercial,,,LA
33615,Commercial,,,LA
44172,Residential,,,LA
30112,Commercial,,,LA
31932,Commercial,,,LA
35170,Residential,,,LA
12541,Commercial,,,LA
51482,Residential,,,LA
31706,Commercial,,,LA
12544,Commercial,,,LA
53402,Residential,,,LA
50242,Residential,,,LA
19335,Commercial,,,LA
43891,Residential,,,LA
32386,Commercial,,,LA
12547,Commercial,,,LA
50038,Residential,,,LA
34432,Commercial,,,LA
35179,Residential,,,LA
35181,Residential,,,LA
33978,Commercial,,,LA
28595,Commercial,,,LA
52713,Residential,,,LA
34363,Commercial,,,LA
35215,Commercial,,,LA
12553,Commercial,,,LA
30265,Commercial,,,LA
12550,Commercial,,,LA
31195,Commercial,,,LA
29030,Commercial,,,LA
44704,Residential,,,LA
31263,Commercial,,,LA
50926,Residential,,,LA
24259,Commercial,,,LA
12552,Commercial,,,LA
48666,Residential,,,LA
34217,Commercial,,,LA
25790,Commercial,,,LA
51342,Residential,,,LA
52431,Residential,,,LA
36167,Commercial,,,LA
52604,Residential,,,LA
31909,Commercial,,,LA
35639,Commercial,,,LA
35190,Residential,,,LA
18771,Commercial,,,LA
33790,Commercial,,,LA
33697,Commercial,,,LA
53392,Residential,,,LA
34967,Commercial,,,LA
12565,Commercial,,,LA
53551,Residential,,,LA
35863,Commercial,,,LA
42477,Residential,,,LA
35198,Residential,,,LA
22104,Commercial,,,LA
49797,Residential,,,LA
52688,Residential,,,LA
51200,Residential,,,LA
24422,Commercial,,,LA
23124,Commercial,,,LA
41455,Residential,,,LA
43965,Residential,,,LA
33941,Commercial,,,LA
53343,Residential,,,LA
35208,Residential,,,LA
34807,Commercial,,,LA
35211,Residential,,,LA
50729,Residential,,,LA
35212,Residential,,,LA
22323,Commercial,,,LA
30276,Commercial,,,LA
52686,Residential,,,LA
12582,Commercial,,,LA
49761,Residential,,,LA
47373,Residential,,,LA
50476,Residential,,,LA
35217,Residential,,,LA
19994,Commercial,,,LA
12586,Commercial,,,LA
12587,Commercial,,,LA
24396,Commercial,,,LA
42932,Residential,,,LA
54415,Residential,,,LA
35247,Commercial,,,LA
30824,Commercial,,,LA
20124,Commercial,,,LA
34856,Commercial,,,LA
52531,Residential,,,LA
51591,Residential,,,LA
52016,Residential,,,LA
49817,Residential,,,LA
18037,Commercial,,,LA
34624,Commercial,,,LA
51567,Residential,,,LA
50468,Residential,,,LA
12606,Commercial,,,LA
34487,Commercial,,,LA
30213,Commercial,,,LA
47078,Residential,,,LA
54258,Residential,,,LA
30253,Commercial,,,LA
50274,Residential,,,LA
43214,Residential,,,LA
50099,Residential,,,LA
48515,Residential,,,LA
12607,Commercial,,,LA
35244,Residential,,,LA
22364,Commercial,,,LA
32122,Commercial,,,LA
50119,Residential,,,LA
33796,Commercial,,,LA
30491,Commercial,,,LA
34483,Commercial,,,LA
54694,Residential,,,LA
12615,Commercial,,,LA
28676,Commercial,,,LA
53534,Residential,,,LA
20194,Commercial,,,LA
24340,Commercial,,,LA
34576,Commercial,,,LA
41309,Residential,,,LA
28409,Commercial,,,LA
35250,Residential,,,LA
26318,Commercial,,,LA
24057,Commercial,,,LA
32859,Commercial,,,LA
35927,Commercial,,,LA
20277,Commercial,,,LA
48153,Residential,,,LA
28027,Commercial,,,LA
47148,Residential,,,LA
37462,Residential,,,LA
12630,Commercial,,,LA
12633,Commercial,,,LA
12634,Commercial,,,LA
34513,Commercial,,,LA
32619,Commercial,,,LA
19109,Commercial,,,LA
24550,Commercial,,,LA
50048,Residential,,,LA
36241,Commercial,,,LA
21167,Commercial,,,LA
49929,Residential,,,LA
20336,Commercial,,,LA
31416,Commercial,,,LA
51410,Residential,,,LA
50875,Residential,,,LA
33213,Residential,,,LA
44463,Residential,,,LA
54326,Residential,,,LA
51811,Residential,,,LA
51120,Residential,,,LA
52987,Residential,,,LA
53646,Residential,,,LA
34200,Commercial,,,LA
31678,Commercial,,,LA
12644,Commercial,,,LA
23489,Commercial,,,LA
33276,Commercial,,,LA
30256,Commercial,,,LA
28326,Commercial,,,LA
12647,Commercial,,,LA
24127,Commercial,,,LA
52389,Residential,,,LA
18963,Commercial,,,LA
54071,Residential,,,LA
35264,Residential,,,LA
52674,Residential,,,LA
24600,Commercial,,,LA
34923,Commercial,,,LA
53879,Residential,,,LA
28273,Commercial,,,LA
19890,Commercial,,,LA
34309,Commercial,,,LA
35272,Residential,,,LA
20029,Commercial,,,LA
31921,Commercial,,,LA
19710,Commercial,,,LA
12664,Commercial,,,LA
48591,Residential,,,LA
12665,Commercial,,,LA
12666,Commercial,,,LA
12667,Commercial,,,LA
12669,Commercial,,,LA
50965,Residential,,,LA
13832,Commercial,,,LA
12675,Commercial,,,LA
44194,Residential,,,LA
41897,Residential,,,LA
54516,Residential,,,LA
12677,Commercial,,,LA
12679,Commercial,,,LA
12683,Commercial,,,LA
24114,Commercial,,,LA
51423,Residential,,,LA
32935,Commercial,,,LA
49916,Residential,,,LA
30163,Commercial,,,LA
51213,Residential,,,LA
25144,Commercial,,,LA
54583,Residential,,,LA
20484,Commercial,,,LA
51566,Residential,,,LA
12692,Commercial,,,LA
12693,Commercial,,,LA
34693,Commercial,,,LA
50208,Residential,,,LA
25101,Commercial,,,LA
28855,Commercial,,,LA
23751,Commercial,,,LA
31617,Commercial,,,LA
12696,Commercial,,,LA
33504,Commercial,,,LA
32469,Commercial,,,LA
28135,Commercial,,,LA
30180,Commercial,,,LA
24344,Commercial,,,LA
12699,Commercial,,,LA
51244,Residential,,,LA
24342,Commercial,,,LA
52962,Residential,,,LA
33050,Commercial,,,LA
20453,Commercial,,,LA
42998,Residential,,,LA
12703,Commercial,,,LA
16343,Commercial,,,LA
47471,Residential,,,LA
12704,Commercial,,,LA
30022,Commercial,,,LA
22597,Commercial,,,LA
12708,Commercial,,,LA
36222,Commercial,,,LA
12710,Commercial,,,LA
12711,Commercial,,,LA
25142,Commercial,,,LA
31631,Commercial,,,LA
24296,Commercial,,,LA
50995,Residential,,,LA
21606,Commercial,,,LA
34465,Commercial,,,LA
31376,Commercial,,,LA
53373,Residential,,,LA
14295,Commercial,,,LA
22770,Commercial,,,LA
35983,Commercial,,,LA
32876,Commercial,,,LA
34140,Commercial,,,LA
52110,Residential,,,LA
55115,Residential,,,LA
28006,Commercial,,,LA
53862,Residential,,,LA
23078,Commercial,,,LA
35313,Residential,,,LA
12718,Commercial,,,LA
54949,Residential,,,LA
51810,Residential,,,LA
54476,Residential,,,LA
43998,Residential,,,LA
35091,Commercial,,,LA
35453,Commercial,,,LA
48359,Residential,,,LA
47460,Residential,,,LA
20589,Commercial,,,LA
44970,Residential,,,LA
12728,Commercial,,,LA
53624,Residential,,,LA
26493,Commercial,,,LA
30339,Commercial,,,LA
32345,Commercial,,,LA
49075,Residential,,,LA
54709,Residential,,,LA
28783,Commercial,,,LA
12731,Commercial,,,LA
51056,Residential,,,LA
50552,Residential,,,LA
49965,Residential,,,LA
12736,Commercial,,,LA
12737,Commercial,,,LA
12738,Commercial,,,LA
50655,Residential,,,LA
54907,Residential,,,LA
43605,Residential,,,LA
33440,Commercial,,,LA
31247,Commercial,,,LA
33126,Commercial,,,LA
24847,Commercial,,,LA
25263,Commercial,,,LA
50593,Residential,,,LA
52749,Residential,,,LA
33139,Commercial,,,LA
35458,Commercial,,,LA
25362,Commercial,,,LA
26567,Commercial,,,LA
30438,Commercial,,,LA
30699,Commercial,,,LA
51339,Residential,,,LA
22424,Commercial,,,LA
28763,Commercial,,,LA
11453,Commercial,,,LA
19820,Commercial,,,LA
34226,Commercial,,,LA
12758,Commercial,,,LA
53885,Residential,,,LA
34931,Commercial,,,LA
54378,Residential,,,LA
33224,Commercial,,,LA
12760,Commercial,,,LA
20702,Commercial,,,LA
35195,Commercial,,,LA
22106,Commercial,,,LA
12766,Commercial,,,LA
33116,Commercial,,,LA
54332,Residential,,,LA
31587,Commercial,,,LA
28976,Commercial,,,LA
54664,Residential,,,LA
50289,Residential,,,LA
12767,Commercial,,,LA
54471,Residential,,,LA
12768,Commercial,,,LA
34101,Commercial,,,LA
12769,Commercial,,,LA
41494,Residential,,,LA
12774,Commercial,,,LA
28418,Commercial,,,LA
29045,Commercial,,,LA
35390,Residential,,,LA
35395,Residential,,,LA
50150,Residential,,,LA
18773,Commercial,,,LA
22774,Commercial,,,LA
20832,Commercial,,,LA
35382,Commercial,,,LA
41467,Residential,,,LA
51833,Residential,,,LA
13508,Commercial,,,LA
33743,Commercial,,,LA
12779,Commercial,,,LA
54353,Residential,,,LA
30114,Commercial,,,LA
20278,Commercial,,,LA
27930,Commercial,,,LA
34820,Commercial,,,LA
44046,Residential,,,LA
49780,Residential,,,LA
49196,Residential,,,LA
25067,Commercial,,,LA
35800,Commercial,,,LA
11280,Commercial,,,LA
54362,Residential,,,LA
35417,Residential,,,LA
12793,Commercial,,,LA
54477,Residential,,,LA
34376,Commercial,,,LA
48894,Residential,,,LA
31326,Commercial,,,LA
42892,Residential,,,LA
23722,Commercial,,,LA
24307,Commercial,,,LA
34972,Commercial,,,LA
51803,Residential,,,LA
52820,Residential,,,LA
35419,Residential,,,LA
12803,Commercial,,,LA
44186,Residential,,,LA
50326,Residential,,,LA
12808,Commercial,,,LA
43385,Residential,,,LA
33992,Commercial,,,LA
28347,Commercial,,,LA
30519,Commercial,,,LA
52729,Residential,,,LA
12815,Commercial,,,LA
35122,Commercial,,,LA
31538,Commercial,,,LA
19862,Commercial,,,LA
26027,Commercial,,,LA
51501,Residential,,,LA
54684,Residential,,,LA
31028,Commercial,,,LA
53918,Residential,,,LA
35555,Commercial,,,LA
47474,Residential,,,LA
12823,Commercial,,,LA
50310,Residential,,,LA
26859,Commercial,,,LA
19165,Commercial,,,LA
51256,Residential,,,LA
34782,Commercial,,,LA
48219,Residential,,,LA
54176,Residential,,,LA
34835,Commercial,,,LA
49090,Residential,,,LA
34707,Commercial,,,LA
28126,Commercial,,,LA
33668,Commercial,,,LA
10708,Commercial,,,LA
21890,Commercial,,,LA
42942,Residential,,,LA
52315,Residential,,,LA
53834,Residential,,,LA
32518,Commercial,,,LA
35458,Residential,,,LA
12838,Commercial,,,LA
34595,Commercial,,,LA
12843,Commercial,,,LA
19512,Commercial,,,LA
30945,Commercial,,,LA
12847,Commercial,,,LA
23037,Commercial,,,LA
12848,Commercial,,,LA
52492,Residential,,,LA
48724,Residential,,,LA
50542,Residential,,,LA
54121,Residential,,,LA
34579,Commercial,,,LA
34985,Commercial,,,LA
35849,Commercial,,,LA
32890,Commercial,,,LA
52230,Residential,,,LA
51137,Residential,,,LA
28269,Commercial,,,LA
53561,Residential,,,LA
12857,Commercial,,,LA
35622,Commercial,,,LA
54535,Residential,,,LA
28050,Commercial,,,LA
21814,Commercial,,,LA
36287,Commercial,,,LA
28091,Commercial,,,LA
32763,Commercial,,,LA
33624,Commercial,,,LA
21739,Commercial,,,LA
35989,Commercial,,,LA
25164,Commercial,,,LA
24044,Commercial,,,LA
24609,Commercial,,,LA
53694,Residential,,,LA
50282,Residential,,,LA
25702,Commercial,,,LA
50477,Residential,,,LA
12872,Commercial,,,LA
49431,Residential,,,LA
28665,Commercial,,,LA
54588,Residential,,,LA
54704,Residential,,,LA
53719,Residential,,,LA
24540,Commercial,,,LA
50062,Residential,,,LA
51248,Residential,,,LA
27946,Commercial,,,LA
35505,Residential,,,LA
23713,Commercial,,,LA
31034,Commercial,,,LA
12878,Commercial,,,LA
12247,Commercial,,,LA
12879,Commercial,,,LA
33942,Commercial,,,LA
34696,Commercial,,,LA
35859,Commercial,,,LA
20747,Commercial,,,LA
53891,Residential,,,LA
21199,Commercial,,,LA
36025,Commercial,,,LA
50820,Residential,,,LA
50442,Residential,,,LA
35520,Residential,,,LA
49005,Residential,,,LA
12886,Commercial,,,LA
24184,Commercial,,,LA
21136,Commercial,,,LA
49592,Residential,,,LA
41496,Residential,,,LA
54606,Residential,,,LA
26664,Commercial,,,LA
12890,Commercial,,,LA
34505,Commercial,,,LA
12895,Commercial,,,LA
12897,Commercial,,,LA
43097,Residential,,,LA
26811,Commercial,,,LA
21916,Commercial,,,LA
32946,Commercial,,,LA
35907,Commercial,,,LA
32330,Commercial,,,LA
53629,Residential,,,LA
12900,Commercial,,,LA
47147,Residential,,,LA
30439,Commercial,,,LA
54637,Residential,,,LA
21051,Commercial,,,LA
24846,Commercial,,,LA
31731,Commercial,,,LA
48445,Residential,,,LA
35093,Commercial,,,LA
54665,Residential,,,LA
18998,Commercial,,,LA
48930,Residential,,,LA
12906,Commercial,,,LA
33817,Commercial,,,LA
49117,Residential,,,LA
34666,Commercial,,,LA
35238,Commercial,,,LA
34907,Commercial,,,LA
36204,Commercial,,,LA
35528,Residential,,,LA
34408,Commercial,,,LA
20381,Commercial,,,LA
21369,Commercial,,,LA
29960,Commercial,,,LA
52182,Residential,,,LA
53943,Residential,,,LA
42992,Residential,,,LA
53700,Residential,,,LA
28941,Commercial,,,LA
35536,Residential,,,LA
33392,Commercial,,,LA
32539,Commercial,,,LA
48657,Residential,,,LA
23716,Commercial,,,LA
43238,Residential,,,LA
28369,Commercial,,,LA
25419,Commercial,,,LA
26620,Commercial,,,LA
55015,Residential,,,LA
32134,Commercial,,,LA
36309,Commercial,,,LA
12924,Commercial,,,LA
32237,Commercial,,,LA
33944,Commercial,,,LA
12927,Commercial,,,LA
12928,Commercial,,,LA
12929,Commercial,,,LA
19905,Commercial,,,LA
12932,Commercial,,,LA
35029,Commercial,,,LA
12940,Commercial,,,LA
34439,Commercial,,,LA
12946,Commercial,,,LA
52443,Residential,,,LA
28549,Commercial,,,LA
49086,Residential,,,LA
22587,Commercial,,,LA
12939,Commercial,,,LA
12961,Commercial,,,LA
24713,Commercial,,,LA
49659,Residential,,,LA
26372,Commercial,,,LA
34778,Commercial,,,LA
34869,Commercial,,,LA
53890,Residential,,,LA
35498,Commercial,,,LA
15178,Commercial,,,LA
14618,Commercial,,,LA
33952,Commercial,,,LA
50580,Residential,,,LA
35488,Commercial,,,LA
13148,Commercial,,,LA
34142,Commercial,,,LA
19484,Commercial,,,LA
31545,Commercial,,,LA
22460,Commercial,,,LA
52035,Residential,,,LA
43650,Residential,,,LA
28098,Commercial,,,LA
42638,Residential,,,LA
32918,Commercial,,,LA
53771,Residential,,,LA
35570,Residential,,,LA
12971,Commercial,,,LA
12975,Commercial,,,LA
51508,Residential,,,LA
50561,Residential,,,LA
52822,Residential,,,LA
30646,Commercial,,,LA
12983,Commercial,,,LA
35525,Commercial,,,LA
23333,Commercial,,,LA
25251,Commercial,,,LA
21637,Commercial,,,LA
28845,Commercial,,,LA
42605,Residential,,,LA
12991,Commercial,,,LA
35596,Residential,,,LA
12995,Commercial,,,LA
35323,Commercial,,,LA
31878,Commercial,,,LA
25096,Commercial,,,LA
49723,Residential,,,LA
35847,Commercial,,,LA
49051,Residential,,,LA
13002,Commercial,,,LA
28278,Commercial,,,LA
52738,Residential,,,LA
54758,Residential,,,LA
53695,Residential,,,LA
36332,Commercial,,,LA
32430,Commercial,,,LA
54980,Residential,,,LA
35625,Residential,,,LA
13015,Commercial,,,LA
42885,Residential,,,LA
19992,Commercial,,,LA
13026,Commercial,,,LA
54991,Residential,,,LA
43059,Residential,,,LA
13028,Commercial,,,LA
34357,Commercial,,,LA
21467,Commercial,,,LA
33474,Commercial,,,LA
33289,Commercial,,,LA
13031,Commercial,,,LA
13034,Commercial,,,LA
13035,Commercial,,,LA
34924,Commercial,,,LA
31944,Commercial,,,LA
13037,Commercial,,,LA
36286,Commercial,,,LA
31869,Commercial,,,LA
35982,Commercial,,,LA
49718,Residential,,,LA
52136,Residential,,,LA
39353,Residential,,,LA
13043,Commercial,,,LA
28106,Commercial,,,LA
13047,Commercial,,,LA
13048,Commercial,,,LA
35518,Commercial,,,LA
23400,Commercial,,,LA
28836,Commercial,,,LA
13058,Commercial,,,LA
13061,Commercial,,,LA
13063,Commercial,,,LA
19713,Commercial,,,LA
43695,Residential,,,LA
36023,Commercial,,,LA
36049,Commercial,,,LA
28039,Commercial,,,LA
29936,Commercial,,,LA
13071,Commercial,,,LA
41499,Residential,,,LA
35692,Residential,,,LA
21688,Commercial,,,LA
13074,Commercial,,,LA
51409,Residential,,,LA
11121,Commercial,,,LA
44158,Residential,,,LA
